any	brain	heart
chr17|47898524|47898770	0.999875667138356	0.998867626420868	0.0940085570101917
chr15|5116114|5117680	0.999593191262407	0.00491171267092616	0.998863938254799
chr7|67373291|67374577	0.999747938022645	0.0321339014516976	0.998861768299598
chr3|53462495|53463903	0.999698345078264	0.0094504581957264	0.998842873812811
chr6|72440161|72441054	0.999877908175593	0.784036339080985	0.998802139243114
chr9|71485296|71485751	0.999820439258744	0.0013863546639287	0.998794250035352
chr3|152210254|152211347	0.999188357385627	0.000145877784920524	0.99875182689854
chr18|53861941|53863154	0.999791300803344	0.998742657271486	0.181025594291661
chr1|45794880|45795555	0.999575657843535	0.00498593448540451	0.99873852932739
chr12|86831578|86832576	0.999583032800774	0.00144317371814671	0.9987280627252
chr11|5707614|5707885	0.999956972156674	0.998714376604927	0.786139540041884
chr5|113772282|113772610	0.999687749812086	0.000730127236933717	0.998694204230354
chr2|30658771|30660068	0.999986610674556	0.998598674071763	0.967070268565308
chr17|10316510|10316878	0.998954220596936	0.000197295144388155	0.998589649173936
chr15|32569215|32569546	0.999731325395663	0.998570632668685	0.0967368023224144
chr11|80577714|80578006	0.999867761796178	0.998568835059513	0.000873477210141126
chr12|111037591|111039411	0.99981818017076	0.146541593154762	0.998535836699317
chr11|5098362|5098941	0.999894130664278	0.858189082644845	0.998504941588823
chr15|80134727|80134841	0.999594878873313	0.0161181682852299	0.998501779464157
chr2|27441306|27442948	0.99978994915951	0.998440508470192	0.215129276453732
chr1|90754357|90754648	0.999522241223528	0.00402379037463413	0.998433583243228
chr11|115564011|115564889	0.999584060594381	0.000573452209465331	0.998428130167783
chr3|115713978|115716557	0.998868254420759	0.00959718899992723	0.998418785705752
chr2|156178773|156179801	0.998973533721842	4.36741093344686e-05	0.998373567519657
chr2|30048709|30049426	0.999436336805236	0.000318722632274059	0.998337752648644
chr4|120824651|120825062	0.999751227830871	0.00144690348548893	0.998320795667181
chr14|25109373|25109473	0.999857353497949	0.998293937139085	0.00564905688258862
chr11|96885987|96886682	0.999843398218671	0.998283128670564	0.00938336394480848
chr2|154792412|154792557	0.999217551584228	0.00120520175573282	0.998233485748615
chr14|24841908|24842205	0.99977848981868	0.998230880123684	0.00978153257055073
chr7|73538709|73539464	0.999110507718872	0.00128777446129957	0.998103766360373
chr2|157567240|157567494	0.999344950054983	0.000499668565543939	0.998085233052721
chr7|46845427|46847189	0.999717001396938	0.0279138247210043	0.99808131258654
chr3|57574183|57577005	0.998624977555473	0.000151760539467726	0.9980799403466
chr11|30649064|30649504	0.998546251706191	3.36407477160127e-05	0.998070709136225
chr16|5050166|5051137	0.999557912009617	0.998054266130664	0.0869412324605635
chr13|103922182|103922804	0.999827959660029	0.998004278255168	0.000915238822246741
chr11|35864746|35864902	0.999793347859187	0.997991275070641	0.0218431029882915
chr1|86064328|86065104	0.999211749644596	0.00127742854211892	0.997981779829409
chr6|115808229|115809099	0.999619134564066	0.00146893206785727	0.997875431153795
chr11|93884289|93887095	0.999979724420516	0.997862692316684	0.950540340019198
chr15|68258382|68258675	0.999180482109992	0.00518470414455153	0.997793897187269
chr14|24617010|24617310	0.999672901084951	0.997787416565277	0.0158952731334429
chr7|28946108|28946410	0.998870189386577	0.0083302717378672	0.997762317851734
chr14|34587774|34589146	0.998046754669467	5.14768572651951e-05	0.997757255433196
chr18|3383352|3383973	0.999979596913784	0.949263303190855	0.997749236626446
chr12|55302154|55304060	0.999540818022547	0.000411133141898648	0.997655026596403
chr2|118539383|118540393	0.99874031557956	0.0146924569211318	0.997636826599981
chr5|112237308|112237805	0.999668854571544	0.997619087445188	0.00312938878082137
chr14|19984667|19986257	0.99981714604128	0.99761832676246	0.00747894756677317
chr17|10315914|10316237	0.998670146482847	0.000334593478913247	0.997598002924595
chr17|30004269|30004812	0.999937780147953	0.902613516840347	0.997587841932262
chr19|41829555|41832417	0.999857244707719	0.997582153508127	0.630779504108155
chr17|10314973|10315280	0.998637323396588	0.000345010982993144	0.997556469654858
chr5|115436801|115437262	0.99974838152001	0.997508347022218	0.0969828071859928
chr12|87266139|87266544	0.999582101883572	0.002153250109136	0.997502271915124
chr16|37538893|37539069	0.998759849860733	0.00375580068140158	0.997501286758568
chr15|68259079|68259293	0.999062413332304	0.000353549269709407	0.997462024172703
chr11|96976454|96977087	0.998897198245292	0.0336818282964861	0.997438518353471
chr15|77036518|77036871	0.999539659216966	0.0211297910114321	0.997416495659338
chr2|151980474|151980933	0.999895954977152	0.99741031864195	0.422695578068768
chr8|34188750|34189327	0.999695478710137	0.997403683891789	0.0891089461571099
chr11|80503833|80505334	0.999770147409949	0.997380780067724	0.00698564766127053
chr12|80112088|80113996	0.997994390321138	1.57450904350009e-05	0.997372294256103
chr10|128803750|128805328	0.999660961203913	0.997357713612422	0.55205002069574
chr19|5609532|5609887	0.99926858810228	0.00619846501549285	0.997332372592846
chr11|58329881|58330145	0.999215622026892	0.000336276714598205	0.997305011449897
chr12|80114375|80116499	0.997604806644434	2.32745595791564e-05	0.997284599946342
chr4|152477810|152479076	0.999994282626508	0.9483816540381	0.997275587225778
chr9|24771406|24772557	0.997910851702983	0.000577026498511995	0.997273824295159
chr5|124349897|124350271	0.999844757944162	0.997261533862389	0.00339947240742674
chr5|115434419|115435981	0.999543905892109	0.997244121379888	0.00220737815881515
chr11|96969614|96970050	0.998414827148554	0.00243950149063385	0.997192922033448
chr7|101896959|101897497	0.999424698378747	0.0556422693082559	0.997189142251825
chr15|82255928|82256375	0.999558635308313	0.99714186377707	0.109898290695268
chr16|91930199|91930844	0.997726512995208	0.00405943677658964	0.99713851001857
chr19|5804009|5804849	0.998905180511374	0.000130328473244618	0.997066687356629
chr5|137733053|137733660	0.999622360150571	0.997052248403715	0.00342507971424004
chr18|63690815|63692197	0.999559111371715	0.00277516404424993	0.997017310412939
chr10|92332817|92333274	0.999676741961241	0.997009465172315	0.0256725204724723
chr8|121950004|121950291	0.999203343798163	0.00528423388960978	0.997006404913438
chr16|17402178|17405731	0.99985498113939	0.996996851937647	0.69838091365075
chr13|24800392|24801440	0.9998385708035	0.761946713630561	0.996994603144623
chr14|63272430|63272706	0.997354624968082	0.000311911423477575	0.996930025997749
chr17|46030774|46032219	0.997296551454371	0.000556288832954369	0.99690198479415
chr11|6601291|6606599	0.999642789672623	0.996865866436316	0.0659370527021194
chr17|10313269|10313501	0.998611759861354	0.0004143840991057	0.996833554246303
chr9|37054015|37054776	0.999931043225529	0.996799952380511	0.349619493109831
chr12|77238193|77240521	0.999741632889238	0.996742631243422	0.0989133397054826
chr2|50971634|50971901	0.999467494330792	0.996740572055732	0.0253957056596085
chr1|36938704|36939438	0.999310558315587	0.0201395042511712	0.996734821661034
chr14|122462233|122465751	0.999786636891225	0.99669551405704	0.0725354625371388
chr7|122970873|122971329	0.997354045622597	3.51390496246679e-05	0.996676681520439
chr18|32557552|32560278	0.998475852822398	0.0016054288549776	0.996554353298616
chr4|151127169|151127528	0.99975970878755	0.996551042364996	0.0013233455452303
chr2|152331494|152332347	0.998460005338749	0.0111697099439987	0.996540133186307
chr2|162930665|162931569	0.998239220811014	0.000473801123438019	0.996530289200763
chr11|101060658|101060825	0.999164707113812	0.00665074226277751	0.996514216609022
chr16|84834100|84834733	0.998111976573217	0.00157877116091592	0.996506152388895
chr3|103020337|103020878	0.998378436725983	0.000890155870074213	0.996481391957276
chr10|56893753|56893866	0.999383159147646	0.996459070613038	0.109830019306156
chr16|91962870|91963787	0.999516015213009	0.996436413452735	0.0193314908547758
chr12|8386410|8387093	0.998785512591919	0.00185504266943059	0.996421279358385
chr4|130274403|130275747	0.99967870577958	0.99637064609666	0.016650968906637
chr15|36792319|36793449	0.998940972622664	0.0194819302381957	0.996356618174795
chr7|16400023|16400343	0.997345889050084	0.0010205879468291	0.99623108065587
chr2|34602098|34602626	0.999536381717636	0.996211238770605	0.0795455571780278
chr12|80130280|80133049	0.999352061512454	0.100308348056106	0.99617322376502
chr11|96875664|96876081	0.999649636783303	0.996159692355712	0.0215059932971571
chr19|47918478|47919703	0.997545377598133	7.02478622488282e-05	0.996154409009104
chr11|19020659|19021913	0.999675585720114	0.996147704988043	0.289844625221604
chr15|66239015|66239264	0.99929986105108	0.996144614966567	0.00639974600802206
chr18|38068352|38068481	0.999756688289565	0.996122612767999	0.032419620719747
chr7|45124028|45124160	0.999462073624058	0.00296895048503946	0.996080850030043
chr13|69610960|69612772	0.999075179724113	0.00332010299786867	0.996060488383967
chr16|70313250|70313790	0.997261936926132	1.8331495284613e-05	0.996021987775883
chr3|88139393|88139662	0.997524832129222	0.00405283168266541	0.996010358178597
chr9|102211637|102212331	0.999523339730769	0.995973556881865	0.0442129750952046
chr6|73248281|73248769	0.998393207642502	0.00355219861894732	0.99587939585548
chr1|85916924|85917033	0.999380537342498	0.995849667763261	0.0507873820811893
chr6|108667536|108668898	0.999292751453211	7.04525198999296e-05	0.995841756275944
chr4|147896754|147897056	0.997976182077062	0.00430320927680276	0.995821922294615
chr5|23432659|23433186	0.996418989063191	2.62380374271566e-05	0.995761690170113
chr10|60814275|60815169	0.99899294802282	0.0227546782662829	0.995722466558256
chr4|116684870|116685356	0.996939547824815	0.00974451038573178	0.995698928656221
chr6|51468869|51469629	0.997668559795875	2.9825189974925e-05	0.995693930767671
chr3|135690283|135691142	0.996531996886957	0.00138511682544165	0.99568122102931
chr4|139621913|139623370	0.999993743804985	0.995679408077453	0.98664788833061
chr6|113936842|113937147	0.99938733114218	0.995667846696544	0.0554474922875714
chr3|103789841|103792976	0.999337554226329	0.995653825426604	0.111475373765064
chr9|20521330|20521783	0.998548364905885	0.00324464150098816	0.9955622165105
chr9|21546176|21546821	0.999730537868619	0.995541622639144	0.266278085235566
chr3|10439394|10440468	0.998862476668085	0.00333786046603852	0.995540674012721
chr4|141309389|141312099	0.999133013127286	0.00145577878534143	0.99553882203361
chr1|165641465|165643312	0.999104397413974	0.0207722302660493	0.995496298107762
chr12|111537089|111537310	0.999266151009283	0.0133315778138661	0.995476391636337
chr16|23106956|23108058	0.997359994061079	0.000338493367766284	0.995472878718955
chr9|41889487|41891266	0.999739399567255	0.995454980505365	0.471513848140696
chr13|54693887|54694804	0.997978880742946	0.0178177872706688	0.99543196477556
chr14|24617941|24618087	0.999335824207024	0.995400125587761	0.0695896515503233
chr10|61843038|61843748	0.99930588662419	0.995354183481853	0.142860752859335
chr8|84201152|84204381	0.996809769089882	9.23460074400052e-05	0.995345376283604
chr14|60553700|60554731	0.999589162812994	0.995302703364484	0.0246637391439559
chr9|63376720|63378569	0.99837758126207	0.0614247644692666	0.995287362494762
chr6|71908692|71908880	0.999520889205569	0.442157835499518	0.995256525860415
chr1|173389466|173389657	0.999019489451997	0.995243594545897	0.0214950875611079
chr12|109552611|109553156	0.999403211108654	0.995181612935131	0.0815062095723978
chr19|57609921|57611965	0.99986494376196	0.745134749135043	0.995166519934026
chr17|47521311|47522200	0.999488760655141	0.027890896786176	0.995155211688459
chr12|73907625|73908083	0.998416688288492	0.0367608490580987	0.99512390545232
chr18|16038381|16038533	0.999456496871879	0.995120046885054	0.0803035184287741
chr10|51153599|51153993	0.999198337425726	0.995068417918305	0.0819431677564337
chr14|54993758|54994205	0.995939231884383	2.96564616734201e-05	0.995016324607004
chr1|187215162|187215766	0.999977796482442	0.994999617102457	0.972970150056285
chr17|15247748|15248807	0.999723694108605	0.994947380881586	0.00765683474850009
chr4|123013957|123014450	0.999081774084485	0.994935067704259	0.00382413952179915
chr4|117915462|117916723	0.999451673246489	0.0676117655521238	0.99491643804186
chr1|78488144|78489262	0.998829147851615	0.0044809147385493	0.994797937836364
chr3|87150929|87151273	0.999736240108056	0.0984969269047638	0.994755112107161
chr9|24769492|24770255	0.996225145709665	0.0020220485404332	0.994746976188942
chr1|133397972|133398089	0.999739297139972	0.994680549274457	0.0100465147622516
chr11|86757410|86758213	0.996713019835433	0.000662799801989536	0.99463835746511
chr19|55315696|55316870	0.998829323947837	0.00674445460168454	0.994585101360343
chr5|31630487|31630734	0.998005454442287	0.0208962528969794	0.99453735888115
chr10|39541968|39542435	0.999400228218277	0.994522072228566	0.00559500789361411
chr2|52741884|52742768	0.999075180261278	0.0100698985326448	0.994502524478483
chr12|76765403|76766286	0.99891677171869	0.0738676720210587	0.994486927470236
chr11|94343980|94344785	0.999297787447869	0.994402698160666	0.095025455573429
chr6|86404841|86405129	0.996792059528853	0.000187139873783804	0.994381639464541
chr14|25734387|25735713	0.9992581749048	0.43204816678032	0.994365784831192
chr18|43687657|43687925	0.999586776700814	0.994323683062028	0.0165061365640768
chr4|147904643|147905528	0.999222901387105	0.322581815852723	0.994302737066521
chr7|46795642|46796721	0.999638953146687	0.0907579716430832	0.994293853805913
chr2|30660677|30660942	0.99984911474494	0.994292053737427	0.0971681685884012
chr16|70313936|70314641	0.997355411422577	0.000286336932684372	0.994290784878681
chr5|21329656|21330289	0.998570694338645	0.0253717871427696	0.994232774177593
chr16|42717895|42718322	0.998944085360385	0.994173606065078	0.0270831944140976
chr6|113306391|113306967	0.999514785858742	0.0309268641628649	0.994144114351588
chr15|84855998|84857049	0.99923570161896	0.994134081453823	0.108477626766891
chr4|126254718|126256060	0.99749683274597	0.00410967979252422	0.99412005843958
chr1|192834378|192835617	0.999429341319075	0.994046731666417	0.286815998581407
chr6|51592869|51593069	0.999377467584281	0.994025192616227	0.0222519921054658
chr16|24392083|24393551	0.997298650452762	0.00508454200768124	0.994023290464696
chr3|148343652|148344126	0.999308026264062	0.993995634082817	0.256400297219465
chr9|37489149|37489394	0.998214945542509	0.000891935942097973	0.993992818067702
chr11|75732619|75734262	0.999002587937565	0.0100875745873109	0.993777381873417
chr15|81521863|81523137	0.997254249820682	0.00226012639125304	0.993719481847596
chr18|61448111|61448724	0.997394218243071	0.00360455054008374	0.99368093504622
chr5|8055897|8056717	0.999849184751735	0.909461434366425	0.993669343013619
chr3|159782131|159784680	0.999423969499034	0.993657095933963	0.652087540274849
chr5|124350588|124351529	0.999771405064917	0.993634914841976	0.25414742101128
chr15|36716175|36716857	0.999278263227874	0.0433261772826001	0.993515201672361
chr8|104442921|104443138	0.998641339717393	0.000635693315643538	0.993489618443807
chr15|83148174|83149797	0.998960885075258	0.0189743823430641	0.993422437665956
chr19|47313293|47315370	0.998641888576803	0.024081049048912	0.993406659726246
chr1|114729229|114729481	0.998762026277254	0.99339181927106	0.103441805117362
chr11|52230698|52231850	0.99701469204245	0.0192314651661819	0.993353712739549
chr5|117114743|117116353	0.998815397166568	0.0720000520944078	0.993324666215224
chr17|44776959|44778035	0.996890889141393	0.017285946498409	0.993320318890736
chr5|53589583|53591304	0.999279185362169	0.993296742311974	0.192749734195333
chr19|29048066|29049326	0.998087143521094	0.0111589618581458	0.99324631868887
chr8|72160784|72161402	0.998629025463231	0.181694758851473	0.99320248388618
chr17|66077429|66077970	0.999010848932488	0.993184437794157	0.562746193315886
chr9|62531655|62532051	0.999376470976329	0.99306874847937	0.0108839815595922
chr4|57955250|57957088	0.998694928196971	0.0692438874867674	0.993001593688978
chr2|136890881|136891852	0.999258738290611	0.0971168774400104	0.993000768676872
chr4|119415149|119415765	0.999290147686672	0.992971090702843	0.382534260193991
chr4|109762541|109762811	0.998812080709486	0.99292570583715	0.0745595678883584
chr18|14681658|14682417	0.998852375789058	0.00314350360574482	0.992885081060844
chr15|5185845|5186293	0.996379561901034	0.0698997404869896	0.992878873631646
chr14|25694015|25694222	0.996206708066292	0.0350708469981689	0.992823708679774
chr2|84648440|84649093	0.996303361460988	0.00112746185894277	0.992704326438591
chr14|47297991|47298728	0.996325857724332	0.000648990973623304	0.99267013349647
chr5|20952022|20952341	0.99876631115079	0.0373304548623796	0.992631297859271
chr12|3426641|3426919	0.999291402974446	0.0152925303332808	0.992595679963629
chr11|30647947|30648833	0.994201578986855	0.0100321872925773	0.992579304784416
chr14|30654514|30655211	0.997090022097368	0.0239123548272405	0.992534770994334
chr3|95929557|95932629	0.99810215533774	0.131733290229628	0.992497480077829
chr19|47920038|47920685	0.997471767623516	0.000621259485765728	0.992467666647995
chr14|54997182|54997630	0.995820744300667	0.00108148266617347	0.992452409119529
chr2|91053873|91054703	0.999454644101678	0.156084623886795	0.992384820372865
chr6|13871018|13871873	0.999201057935255	0.0508802923433937	0.992355221194715
chr11|68852994|68853344	0.993793550052789	0.00153481474929652	0.992338858823594
chr17|47522517|47522793	0.998708011683646	0.0497380412569754	0.99233437017441
chr14|55642838|55643813	0.998894294065027	0.0137422265595862	0.992321349548382
chr5|142905678|142906617	0.998064871894922	0.00275946368390248	0.992261970994021
chr5|119055489|119055950	0.998907448434489	0.992247197556006	0.146818915370099
chr4|151129775|151130069	0.998839539052676	0.992196408623523	0.00270966640902547
chr12|101975582|101976869	0.999797707524141	0.941113711865623	0.992041333491266
chr17|34120741|34122748	0.99908901921602	0.00600517877739169	0.992012971851561
chr6|108658998|108659657	0.994016872797257	2.5143841536161e-06	0.991941663931801
chr12|79879277|79879432	0.99925278864498	0.991930251523487	0.154313629969912
chr3|94785397|94786306	0.99940770893862	0.991925974800706	0.712002270861318
chr17|67613881|67614241	0.998535384480028	0.991876812103385	0.26059955270747
chr4|148327853|148328329	0.99922240842644	0.991876603541464	0.0384636225939936
chr11|4848638|4849228	0.997071205154163	0.020152453214214	0.991817182631252
chr11|88139116|88140546	0.999154669852545	0.991812704106916	0.187095259301876
chr4|116685859|116686323	0.997423645666389	0.000114723227835967	0.991806208204611
chr15|36791627|36792076	0.994644394743497	0.00134530566485052	0.991800925182824
chr5|43781424|43783028	0.994845244566318	0.0662740554101318	0.991799868655199
chr15|102670667|102672608	0.999630867550553	0.991790464264029	0.699778319774113
chr8|57319192|57319445	0.995231768313491	0.000841017867460726	0.991772523391249
chr10|95323481|95324225	0.99526824572399	0.00748494171116794	0.991741269793259
chr5|125389071|125390164	0.994791118909377	0.000194683892618507	0.991727055503699
chr10|122883973|122884438	0.99926455460068	0.991704556470708	0.0513605166388686
chr8|108481477|108481713	0.999430998972032	0.991682016342765	0.0040033715401279
chr4|43558391|43558949	0.996231480067258	0.0160155564164933	0.991668740947989
chr11|100937480|100939178	0.997465985822409	0.0001496493111703	0.991554347408348
chr3|146499404|146499890	0.997084803998622	0.0178366087223623	0.991506541221066
chr12|73403289|73403710	0.998078726850416	0.0760506541684836	0.991458097158995
chr4|98925197|98925340	0.997382787675695	0.00531290633616981	0.991436035170224
chr11|81613109|81613557	0.999193139617012	0.991410195632848	0.0416872667311376
chr7|67435702|67437252	0.997322453576197	0.050121362562904	0.991363781243993
chr4|55650872|55651084	0.997902594736791	0.00176166448531689	0.991352337498837
chr12|12680265|12681023	0.999392037093301	0.99133989944974	0.0617909617415581
chr1|92720447|92720811	0.994844621062941	0.000713160395725757	0.991339031825152
chr3|87884397|87885441	0.998074056500626	0.0632066323321149	0.991249439018185
chr14|22679704|22680691	0.999420503708389	0.991226171769589	0.056734475446026
chr14|14960099|14960334	0.998636355524195	0.99118355233231	0.048437485505336
chr10|88731965|88732370	0.996269746857581	0.0101980390268137	0.991158493740617
chr8|71272871|71273703	0.998975085670043	0.991157142253181	0.451984249467429
chr2|106974129|106974628	0.998681189815192	0.131523467158417	0.991117067079434
chr9|65100875|65103201	0.998768674101086	0.991115629028118	0.197989272985175
chr12|79718248|79718791	0.998570341712956	0.991099654036205	0.117656171496671
chr1|93477571|93478544	0.995286671536677	0.0016726424295614	0.991076459305348
chr7|44895660|44896289	0.99899442624737	0.990999512182558	0.191075811565112
chr5|135524470|135525599	0.99618240084556	0.00767608344147613	0.990963378080934
chr19|46624180|46624644	0.995079126743805	0.000320136269120154	0.990936556922667
chr15|80082565|80083239	0.99864273877695	0.00389299072552039	0.990872459734212
chr7|16956785|16957338	0.998634777895629	0.990748049848248	0.0626100020133904
chr11|116489504|116490261	0.998098541559775	0.0176780676914668	0.99067621891287
chr14|31933845|31934493	0.99839176932367	0.990603485303709	0.0311982298853693
chr10|83896260|83896697	0.996441596242957	0.047141142917293	0.990589146511958
chr12|79879988|79880246	0.999465267293077	0.990578740096673	0.0162902212059154
chr7|45814284|45814818	0.998735365079423	0.0438537048776864	0.990525276412391
chr1|178405400|178406859	0.998357885696447	0.235847169553083	0.990510819041886
chr6|71271774|71273124	0.997300096191599	0.0137352674543049	0.990495522684615
chr16|13436692|13438555	0.99834585115075	0.00725343025537898	0.990443516138986
chr3|153943590|153945421	0.996180129127346	0.00779891460988638	0.990411315903758
chr7|128536911|128538189	0.996613090199073	0.0174738968408247	0.990356944076124
chr7|28825558|28826245	0.998336713383827	0.00640165690797539	0.990355277487958
chr1|132008540|132008865	0.996461225203621	0.00203128720230895	0.990250775266065
chr5|135726114|135726209	0.998904579587957	0.99022289100112	0.0115266138607395
chr12|44525271|44525937	0.99889964936564	0.990218917571948	0.140526805536033
chr9|64016658|64017442	0.996479690901989	0.01139061032637	0.990210685931094
chr11|119024356|119024564	0.999504050378951	0.990167720497373	0.221179450072958
chr17|47597386|47597551	0.998489029874455	0.0301759197703559	0.990165276102041
chr3|108409480|108411064	0.998942898208849	0.990154935685903	0.00878144840928051
chr11|60104821|60107026	0.999122972541109	0.431208629602273	0.990123663428572
chr5|111221179|111221378	0.998895221043515	0.990117806734845	0.258300736393098
chr2|84650523|84650887	0.996845126230375	0.0266177279887322	0.990111998701196
chr9|85842022|85845553	0.999066064506583	0.990078037788475	0.258126236715533
chr9|61528647|61530123	0.99859152660709	0.99004446551193	0.100367190939558
chr5|24394566|24394886	0.999257761436262	0.0673934119958793	0.990005287884056
chr11|117598087|117598351	0.99872143669994	0.989974234248207	0.0325953431526861
chr4|140624619|140624943	0.999178265304579	0.9899340502883	0.181636501020262
chr3|152209814|152209959	0.993327328555879	0.000464941501943806	0.989893863957222
chr2|5950217|5950833	0.999562968572793	0.235236537303713	0.989853497653044
chr5|140704427|140704876	0.999074093235054	0.413713143304115	0.989849287362638
chr7|6810729|6810882	0.998321770864555	0.98983184538908	0.0822277286212305
chr9|58113509|58113775	0.999479968713607	0.989755431315288	0.00539289737029987
chr13|91459775|91460603	0.999957101299764	0.950905536014853	0.989747859112551
chr1|132322715|132323475	0.998801363674198	0.989713993927194	0.00900898068747007
chr11|97437824|97438770	0.997980237954221	0.0419752854287822	0.989696916929656
