any	brain	heart
chr6:72728577-72732628	0.70800072826694	0.300246288727966	0.513883472649021
chr8:87743566-87748592	0.873381144832655	0.577215994101983	0.614593638028369
chr3:35331428-35336495	0.854540181222092	0.825362051150708	0.0703271297507136
chr6:93818356-93823383	0.723146857444748	0.526711940497752	0.124364872313818
chr6:91144563-91149338	0.877670292374629	0.384027282219494	0.455520463966047
chr16:23502808-23507356	0.757661238744592	0.325470977268079	0.239763768596769
chr4:82702622-82707694	0.922764678624628	0.860305120310647	0.279711495412597
chr9:106336305-106340348	0.852020750324998	0.408214914721242	0.849715183831565
chr4:134630703-134635445	0.819554524686199	0.460207181953443	0.512036885125579
chr2:71611087-71614500	0.642892361515396	0.360256822665782	0.0798054946218323
chr1:97538497-97542741	0.738744981473711	0.557435706819664	0.0401914059391821
chr7:117616695-117621521	0.796648592418546	0.23056353773607	0.558010378646887
chr9:61402174-61407234	0.728047510522439	0.380324603079195	0.443660035299954
chr8:87151207-87154296	0.723647609590154	0.195848971085217	0.283112949913417
chr9:48693871-48698585	0.839090956787741	0.466426004602723	0.654132366529273
chr7:117138022-117142382	0.792099701200836	0.598052186992051	0.362270666362579
chr13:59989666-59994793	0.811044528457467	0.478791320399543	0.305111955023583
chr12:5266438-5269568	0.690534888980713	0.129081015818084	0.452933395166356
chr16:37812647-37815565	0.743420397191703	0.407115930382131	0.152570258952348
chr5:77486940-77489925	0.750631336137096	0.453905831249767	0.106556027006451
chrX:73913983-73916518	0.497386186348048	0.137503841335714	0.224707183240486
chr16:44537655-44540232	0.616867483688939	0.149849283436355	0.310765174130917
chr6:112813562-112816924	0.763864249379414	0.192851155026812	0.449196763828942
chr3:63869819-63872427	0.537635983168339	0.212301960052045	0.0693252103517402
chr14:73233956-73236326	0.642224626058855	0.300862849325174	0.168777823374888
chr5:118665477-118668878	0.588657002000283	0.214063043595043	0.0861744682526444
chr14:19940072-19943446	0.692761905075469	0.428422382930763	0.0562072448358022
chr11:107762173-107764184	0.447570652668872	0.0918502906517284	0.154746844426497
chr9:95812717-95815609	0.701129440203281	0.384992107276716	0.14692487600935
chr4:133659033-133661626	0.731586326331457	0.334342743676388	0.389461350914578
chr4:32476879-32481892	0.777609265756724	0.543527964523917	0.0854446355586558
chr2:117427080-117430606	0.619348256900637	0.263642626755834	0.11689840421777
chr11:77924762-77927516	0.616907663485654	0.256253079052988	0.112988627056377
chr1:158265467-158268046	0.713598954323392	0.349851612342521	0.260499506056394
chr3:76465722-76469421	0.638232490809106	0.362815851734246	0.0414050265494085
chr9:13697970-13700760	0.595726879280718	0.257595470181083	0.100159233694237
chr1:75288287-75291172	0.584360527137423	0.103969174691952	0.388441887339938
chr1:13003747-13006556	0.678053150296973	0.25898779927615	0.176105594001071
chr13:56768879-56771714	0.561761654641099	0.211994202826037	0.349533006124688
chr12:79610948-79615810	0.920120443808574	0.795268690803621	0.357668765195674
chr11:32008837-32012277	0.672349725123856	0.31369191776915	0.184939775631747
chr10:80565497-80568178	0.658098707373095	0.220797478471134	0.251788610934872
chr4:24216914-24220803	0.792706182420981	0.767065745291383	0.014872306034993
chr2:166019657-166023462	0.755830396166558	0.26997202084836	0.319283551698043
chr2:30685857-30689137	0.711415800265263	0.240371506177825	0.685972076939818
chr1:157936874-157941610	0.714809591303015	0.386276230276609	0.0680772912491381
chr2:168693119-168695892	0.714717279018097	0.282119862926736	0.263243720747803
chr13:12502078-12504879	0.708070229798114	0.357021671463507	0.210548655088744
chr4:107143150-107146021	0.624520019059256	0.18702999004408	0.171339719712608
chr11:111892672-111895416	0.605639702657857	0.225498606900978	0.0452975120502571
chr18:55145238-55148103	0.714601151944321	0.526666898479116	0.0313889224331286
chrX:99566578-99569308	0.557250610154946	0.166535503931889	0.244503546513777
chr4:106852966-106857441	0.727523884758409	0.320394674153525	0.604182638594494
chr18:60668786-60671697	0.736859848449644	0.162837297520254	0.722744545247819
chr17:4038923-4041381	0.703839423158792	0.384059948882041	0.113935087928884
chr5:115571518-115574030	0.638893077042505	0.160690303660055	0.59622492188891
chrX:53210549-53213376	0.779075920401545	0.447439882235379	0.454410887329849
chr3:88540941-88543473	0.430929177304257	0.0453235267886848	0.205051116118505
chr2:30737017-30739571	0.587141388889736	0.166536520853609	0.224615024631021
chrX:160165154-160167910	0.488196278038671	0.0966000740423805	0.16497369827907
chr14:7854365-7857420	0.724458448436821	0.369202292420674	0.24389613218788
chr9:120601909-120604533	0.719568084243813	0.238955065681732	0.29473447242071
chr2:132426454-132429102	0.481598904874848	0.115890521613558	0.11595551816193
chr12:52380796-52383815	0.695505568621679	0.299929533701031	0.381989538827872
chr5:99272413-99275239	0.785593312203212	0.530135051462778	0.2040673208996
chr13:28632437-28634958	0.58677944488682	0.220361831923941	0.131359852256516
chr3:98092572-98095417	0.633520901346517	0.249494541616632	0.253932916841924
chr7:135137921-135140618	0.539557210477837	0.172892007750236	0.138506210642272
chr13:34805275-34807841	0.513738986950845	0.243264960467195	0.0796432970930205
chr19:26869273-26871934	0.596229661698416	0.279912212489213	0.164291811066823
chr12:79795794-79798372	0.571737179636237	0.210929823742222	0.134078934385003
chr8:34868749-34872970	0.78189927681886	0.251882851078946	0.416427118596561
chr9:10445955-10448528	0.686091599295277	0.52991188937986	0.0353315420216078
chr6:114802640-114805326	0.489525711492304	0.0936322885922549	0.239875380474855
chr19:46547123-46549693	0.740217970443842	0.172209579596894	0.514025613666082
chr8:116163758-116166268	0.768828552900872	0.378230939071153	0.132179826776588
chr2:170836029-170839441	0.465448464156997	0.155380119732235	0.161130952390893
chr9:45625033-45628875	0.60031307069503	0.134635429627296	0.48147949599836
chr13:39876693-39879433	0.691869663337287	0.425110090107429	0.0560726952466761
chr6:125159970-125162476	0.481726450499443	0.0834636618447269	0.420117873788259
chr18:69546507-69549364	0.712567442582993	0.326602404487924	0.20806853659941
chr12:99518009-99520804	0.709030906185684	0.438293200202914	0.143093437804627
chr6:127141188-127145234	0.728340727565666	0.223986521170149	0.686119741795574
chr11:116660002-116662901	0.624580166117542	0.172854939778576	0.47929513206629
chrX:22897289-22900007	0.619774454768528	0.330427665094203	0.0475990189974903
chr3:51907571-51910645	0.642237314303912	0.231087732623011	0.10711447795315
chr7:6850507-6853396	0.547420847366796	0.186002715975496	0.143327464628736
chr7:76437642-76440363	0.685751000017581	0.332224108155139	0.123485749272218
chrX:101985615-101988142	0.640500365559914	0.331661088420386	0.0829296537181518
chr4:132032113-132036152	0.674132387517518	0.232529522669763	0.420918872682813
chr7:134677970-134680502	0.662686335773529	0.291225412569184	0.460130040375697
chr15:30511450-30513962	0.518232755128381	0.174075178253549	0.0921713112813697
chr8:120128701-120131274	0.545704720300913	0.0536776161864558	0.479064314429375
chr9:119630822-119635761	0.640098888149974	0.0970053761810684	0.560552070977288
chr6:50354039-50357303	0.714984876036914	0.317834700522899	0.127082636177237
chr18:5185222-5188225	0.767366580365179	0.452043351249157	0.340562903615739
chr13:68571134-68575350	0.788783336633716	0.328127522040975	0.406100212480087
chr7:80118294-80122263	0.700209272726961	0.147316125650112	0.707997344006091
chr6:39541755-39546349	0.797824035141853	0.232423493345486	0.697540820594201
chr4:147895100-147899927	0.783496330857255	0.163711448424347	0.873702998195021
chr16:32852044-32856284	0.644993516492478	0.128936324047593	0.437736004442287
chr9:119423663-119427931	0.627269211457835	0.106797197199833	0.539268222921001
chr6:145455263-145460084	0.70452158917635	0.108693105440958	0.695660697963169
chr18:65514203-65517793	0.790701249268839	0.479816858693549	0.528258646568201
chr1:165660878-165664896	0.71332910328207	0.307256126892363	0.349866829776596
chr13:63257770-63262536	0.728122617047949	0.214958864718342	0.346267417654205
chr11:98901653-98906641	0.844673539120641	0.638903052419896	0.39668685775564
chr2:84517965-84520803	0.701861529861299	0.301577340607266	0.156596751749733
chr6:99099326-99104123	0.878495459566992	0.865178034855472	0.0898644374593179
chr18:61348779-61352228	0.522539626029315	0.135752376191386	0.323061940708252
chr8:78740514-78744323	0.794872832271282	0.205889980418789	0.640206024877531
chr9:41071632-41074867	0.697888306516064	0.21538086878744	0.349909785608932
chr7:123096502-123100245	0.755133445008032	0.241000446324502	0.516397194022743
chr5:137075354-137080308	0.72198074443402	0.162387639768347	0.79361729907691
chr2:33841463-33845838	0.722760602525876	0.121583722178008	0.894945484406835
chr17:28012310-28017600	0.780469074599119	0.277390696673062	0.830037028008837
chr6:114880174-114885201	0.934692791223574	0.471153426224273	0.949778253210623
chr1:75405116-75409810	0.563697838476449	0.0739013385955574	0.657141262430518
chr4:155132516-155137046	0.728801601777063	0.123718164488275	0.83360187412138
chr17:27594427-27598344	0.822507814703513	0.214311319036089	0.825832264297444
chr2:26569870-26574885	0.549366945454105	0.0484355982264976	0.860502163319601
chr11:54879158-54884157	0.657232202074787	0.196943393356206	0.50843546158592
chr4:57536131-57540163	0.627545912036876	0.243697577221704	0.163458910339365
chr7:130653200-130658297	0.689423103045193	0.119958938510748	0.826959826912938
chr2:31004939-31008077	0.586677928207377	0.0664104096155444	0.491215884006025
chr14:7823897-7828231	0.701510881489372	0.350869526839642	0.191717635732092
chr12:80364313-80369122	0.837371218252734	0.556277067534401	0.533133987135681
chr2:150774191-150777356	0.536598543386409	0.114348128889063	0.232936707851173
chr8:80810138-80815170	0.683389610738202	0.170214033820971	0.47061963394441
chr12:100125104-100130144	0.832214588639235	0.327383951908927	0.888887558145684
chr1:89119060-89123985	0.75395164216482	0.191759712780625	0.697188628938229
chr17:30548540-30552550	0.65434710339389	0.202910416878507	0.509134556226056
chr3:121735097-121737629	0.731840424496679	0.504546376218758	0.276685734732692
chr9:72626418-72630417	0.729032108680529	0.41396725672433	0.0927186843170738
chr8:125388008-125392139	0.7829566436272	0.398549351433537	0.637665584895812
chr11:52560175-52562804	0.463029552380387	0.10182335298918	0.146011891107497
chr18:39229300-39231539	0.513874625154824	0.136142212987765	0.0589159727317532
chr7:109706812-109711678	0.756230504337234	0.358057743750255	0.723854287914266
chr10:81151103-81153882	0.732789813008223	0.225087720024779	0.428087613844157
chr2:72268472-72270771	0.651271062660492	0.195824677938148	0.299258771710817
chr19:53411035-53413469	0.546314423958635	0.139997499343767	0.217364579054357
chr2:103598117-103602554	0.704979928997349	0.271822073185199	0.341819629635257
chr9:77999016-78002592	0.63256801807266	0.318444713807008	0.29355795103851
chr2:156813201-156816143	0.704095885268843	0.220537457233609	0.406986814751487
chr2:58530293-58535394	0.694798605809959	0.367015051372873	0.202279238741571
chr1:168306708-168311711	0.811625650802195	0.350404511848808	0.244568622540985
chr5:101966725-101970386	0.774991657171277	0.268225165869436	0.592173823738984
chr16:58451070-58456120	0.731668945354799	0.369247357695173	0.208793007170405
chr9:21556730-21559920	0.647577389065843	0.0594195021783722	0.621578220194587
chr1:31101599-31104444	0.601260649524194	0.134330963682816	0.159373813123834
chr19:10659775-10663888	0.665675339537852	0.178638081008631	0.630110405672666
chr10:122004930-122009983	0.722657565230106	0.292878654114514	0.295611736219171
chr1:68779329-68782031	0.49352834368712	0.109279774518395	0.0519992593572518
chr7:34265155-34269793	0.763997010806804	0.226464366758778	0.548472626577582
chr2:45053671-45058470	0.759305948467902	0.441847087224135	0.15900509880485
chr5:107047850-107052758	0.734734294091074	0.20233346833801	0.761147243947107
chr10:69642709-69646964	0.607498712393503	0.220996358561082	0.343028170669389
chr12:79968630-79971892	0.725316488215392	0.184490562130524	0.716334568786794
chr3:122032210-122035024	0.769260462418241	0.354013435007058	0.351766239547553
chr16:34330312-34333070	0.705978592349769	0.213014918045337	0.407391245920212
chr3:126657795-126662296	0.771909830475801	0.456070667824634	0.279696999393135
chr16:37892144-37895218	0.607332897871784	0.151489535892759	0.214960405873593
chr6:88783316-88786529	0.610438664924057	0.108532832641899	0.706815578480618
chr14:79534452-79537161	0.669388638283396	0.340886043725067	0.146559333253369
chr11:35281923-35284658	0.654291000997164	0.15967493981116	0.365250564697818
chr11:103049822-103053302	0.412565735809209	0.0432440271075724	0.571241690881053
chr11:98952509-98957085	0.745765080316103	0.290811443798507	0.683665837016745
chr6:50336190-50338926	0.556166103208037	0.0827753606121244	0.334226326606325
chr8:11356668-11359383	0.705345371814105	0.162143744714269	0.461070749129645
chr10:77482892-77485637	0.600988680152396	0.0826549829697596	0.578558073976447
chr1:127754802-127759066	0.688816577978369	0.252285080660549	0.306008457890217
chr8:89992683-89995450	0.675384612843946	0.209619929157637	0.219755858728159
chr14:64809181-64812043	0.438269172049675	0.0501207738163755	0.227717578882202
chr1:136511092-136513808	0.483000234377391	0.119242958044179	0.136258632110503
chr15:64022867-64025936	0.674418933382123	0.140375125773982	0.232375165875603
chr15:67118855-67123088	0.594712230934908	0.176711775245654	0.378868438405917
chr13:51752292-51754902	0.575719370606406	0.111527308261414	0.539713065671388
chr2:60746572-60749334	0.486824459725763	0.0846720322193245	0.205549952522772
chr19:5721878-5724004	0.531557814762704	0.139476602849018	0.304429186329653
chr7:19735549-19738151	0.37344908031013	0.0471909265933249	0.248037327095655
chr6:128009179-128013987	0.76996645599133	0.114364806689695	0.899691596351461
chr7:71530428-71532494	0.587325355186399	0.278119416446409	0.0286456293233646
chr17:65915316-65917397	0.682775140528631	0.328704467931623	0.306746883077016
chr1:190776438-190779151	0.521178334485829	0.135763713071778	0.121032911646671
chr12:86257900-86260479	0.592410359415055	0.100108215365851	0.398742940695344
chr6:134535847-134538715	0.64235186225733	0.274935686635037	0.107605209432509
chr12:54186137-54188882	0.573409770266114	0.16674772684983	0.18061187709313
chr1:79881595-79884435	0.558361805865552	0.172805250009825	0.181753335687862
chr11:60862560-60864611	0.516102402247863	0.0875466883097532	0.292024801016181
chr18:65374642-65377439	0.506167710434883	0.0968852452373481	0.281215740317462
chr6:71751718-71754482	0.381234881365703	0.0441075773925985	0.294191254257065
chr10:69795484-69798183	0.590883032624853	0.14440900286668	0.192670879686508
chr10:86340641-86343645	0.728633695670131	0.202308118501478	0.614139296522713
chr16:44541177-44543979	0.683558142050188	0.330716803850899	0.249404992466901
chr10:77205097-77207832	0.69134371698467	0.298402115295796	0.480034711784183
chr13:17289935-17292766	0.610164929728472	0.24183865403648	0.0737933922921301
chr1:182106419-182110452	0.648942314362837	0.224270642616479	0.421925082783466
chrX:167182657-167185039	0.625408095068214	0.299708503012045	0.0722839164578723
chr11:77409123-77411591	0.390815274779262	0.0794951419042088	0.175083963626778
chr1:183168602-183171015	0.605436121262776	0.114023071651906	0.261647908643263
chr8:34752236-34754744	0.530387819444714	0.120196152422646	0.234797759840929
chr15:84234353-84236560	0.409269404583168	0.0673309783278157	0.330934561703035
chr7:114087409-114090150	0.711163836689112	0.233785558169442	0.246349869802418
chr11:116055970-116058839	0.668453487475011	0.132734900801245	0.756480773052212
chr16:33739535-33742346	0.530888280318679	0.174494543070497	0.192743262306811
chr1:155085609-155088317	0.673009144648091	0.337719742517991	0.176080532676104
chr6:94387009-94391825	0.716062499776115	0.250680900364224	0.35237980864267
chr19:55331387-55333148	0.446161224662481	0.0856492195471194	0.243169632377612
chr5:145151334-145154120	0.402375871592321	0.0550111317080657	0.363234346871904
chr7:116210747-116213509	0.511625476087722	0.107477821461099	0.102754754781181
chr8:121357599-121361717	0.850323144465682	0.334288202936037	0.891961010419461
chr14:21311277-21312930	0.462944941791974	0.0936251077545553	0.132113959877984
chr8:13203609-13206007	0.453015986985834	0.13430320462673	0.238436943571538
